Tipo de Identificación,Fecha de Nacimiento,Tipo de sexo,Estrato Social,Cabeza de Familia,Posee alguna discapacidad,Población a la que pertenece,Grado de Escolaridad,Tipo de Formación artística,Sub area,Es su principal actividad,Año de inicio de actividad,Area en la que se desempeña,id_artista,Año registro,Municipio,Longitud,Latitud,Provincia,Hace parte de alguna organización,Empresa de pensión,Eps,regimen
Cedula de Ciudadanía,1978,Femenino,3,Si,No,Ninguno,Técnica,"Talleres, Universidad",Portadora de saber de las cocinas tradicionales ansestrales,SI,2013,Sabores y Saberes,1fddba68-583a-450b-93ac-91b942067997,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1993,Femenino,1,Si,No,Ninguno,Secundaria,Cursos,Emprendedor,SI,2020,Sabores y Saberes,fa4e2f93-fd7c-49be-be89-3624cd209022,2024,Ramiriquí,"-73,334839","5,400303",Márquez,No,Sin pensión,Coosalud,Contributivo
Cedula de Ciudadanía,1960,Femenino,2,Si,No,Ninguno,Primaria,Clases particulares,Emprendedor,NO,2022,Artesanías,5cff237b-ce01-4839-9fd9-a56d8ebf70d2,2024,Paipa,"-73,11782","5,779894",Tundama,No,Sin pensión,Famisanar,Contributivo
Cedula de Ciudadanía,1991,Masculino,1,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Actor,SI,1997,Teatro,17615450-09c9-4cd8-bff4-5b229c62dbe0,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1977,Femenino,2,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Artista Creador,SI,1994,Teatro,2ad91b96-70fb-46f8-b512-7c10a7158c40,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Otro,Compensar,Contributivo
Cedula de Ciudadanía,1970,Masculino,2,Si,No,Ninguno,Especialista,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Artista Creador,SI,1987,Teatro,856c6793-ee25-4913-ad36-09444a32bfc3,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Otro,Compensar,Contributivo
Cedula de Ciudadanía,1985,Masculino,3,No,No,Ninguno,Magister,Universidad,Actor,SI,2003,Teatro,79d33d0e-67d7-46d0-84e7-7c90fb228ccc,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Famisanar,Contributivo
Cedula de Ciudadanía,2001,Masculino,1,No,No,Ninguno,Secundaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Artista Creador,SI,2019,Música,7a115ce0-78b3-4475-9f5b-483db6c4a914,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,2000,Masculino,3,No,No,Ninguno,Universitaria,Universidad,Artista Formador,NO,2018,Música,43e577f5-0a70-4ac3-ae0e-d1fdfb2a89cf,2024,Samacá,"-73,485589","5,492161",Centro,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,2002,Masculino,2,No,No,Ninguno,Universitaria,Autodidacta,Artista Creador,NO,2022,Música,c3f2069c-084b-478e-9d94-b870e10a3952,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Régimen Especial - Fuerza Pública,Especial
Cedula de Ciudadanía,1999,Masculino,2,No,Sí,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares",Artista Creador,SI,2014,Música,b4e8e6e0-fa72-47dd-a0a3-205baf5c31ae,2024,Boyacá,"-73,361945","5,454578",Márquez,Sí,Sin pensión,Compensar,Contributivo
Cedula de Ciudadanía,2002,Femenino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Gestor Cultural,SI,2019,Gestor Cultural,3943b824-89bd-44d3-8b10-d1d39cbad8b0,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,1986,Femenino,1,Si,No,Ninguno,Técnica,Autodidacta,Artista Creador,NO,2018,Literatura,10d6cf49-8406-43c4-824d-fa3db176b485,2024,Pauna,"-73,978449","5,656323",Occidente,No,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1995,Masculino,1,Si,No,Ninguno,Tecnológica,"Talleres, Cursos, Clases particulares",Artista Creador,NO,2000,Música,ba8d658d-a1c1-4c9b-b17f-58a5c31995e1,2024,Chita,"-72,471892","6,187083",Valderrama,Sí,Colpensiones,Cajacopi,Contributivo
Cedula de Ciudadanía,1980,Masculino,3,Si,No,Ninguno,Tecnológica,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Gestor Cultural,SI,2019,Teatro,107c1753-f050-4fc6-9975-360bd7d42325,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colfondos,Sura,Contributivo
Cedula de Ciudadanía,1991,Masculino,3,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Universidad",Artista Creador,SI,2019,Teatro,a468f0b5-1aa2-4a26-8a29-df6ee221442b,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Protección,Sanitas,Contributivo
Cedula de Ciudadanía,1972,Femenino,2,No,No,Ninguno,Primaria,Cursos,Emprendedor,NO,2015,Sabores y Saberes,a7554296-521a-4bd3-a89a-3df7fc3ca8b2,2024,Duitama,"-73,03063","5,822964",Tundama,No,BEPS,Salud Total,Contributivo
Cedula de Ciudadanía,2003,Masculino,1,No,No,Ninguno,Secundaria,Talleres,Actor,NO,2001,Teatro,c9649f5a-fda9-4d43-a661-476efe0d73df,2024,Miraflores,"-73,14563","5,196515",Lengupá,No,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,1989,Femenino,1,Si,No,Ninguno,Universitaria,Cursos,Emprendedor,SI,2015,Sabores y Saberes,2cb9f1c4-d46f-429f-8a89-70bb00eb3dbe,2024,Saboyá,"-73,764456","5,697756",Occidente,No,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,1994,Masculino,2,No,No,Ninguno,Tecnológica,"Autodidacta, Talleres, Clases particulares",Actor,NO,2005,Teatro,f4bb9afa-e1e3-4de0-bd32-b12b3838c934,2024,Miraflores,"-73,14563","5,196515",Lengupá,Sí,BEPS,Nueva EPS,Contributivo
Cedula de Ciudadanía,1993,Masculino,2,No,No,Ninguno,Universitaria,Universidad,Emprendedor,SI,2021,Sabores y Saberes,29245e05-bc4c-4bfe-b984-9e9cf777b731,2024,Aquitania,"-72,88399","5,518602",Sugamuxi,No,Protección,Régimen Especial - Magisterio,Especial
Cedula de Ciudadanía,1995,Masculino,3,No,No,Ninguno,Secundaria,"Autodidacta, Talleres, Cursos, Clases particulares",Productor,SI,2018,Cinematografía,b36f2cec-b371-4e5c-9772-a514941921bc,2024,Tunja,"-73,355539","5,53988",Centro,No,Porvenir,Salud Total,Contributivo
Cedula de Ciudadanía,1977,Femenino,2,No,No,Ninguno,Universitaria,"Talleres, Cursos",Emprendedor,SI,2021,Artesanías,9ebd2df9-f214-4081-b376-c772decb7241,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Porvenir,Famisanar,Contributivo
Cedula de Ciudadanía,2002,Femenino,2,No,No,Ninguno,Técnica,"Autodidacta, Talleres, Cursos",Artista Formador,NO,2001,Gestor Cultural,2bb4526b-8203-4d58-aec2-b133051d8b9d,2024,Tunja,"-73,355539","5,53988",Centro,No,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1992,Femenino,2,No,No,Ninguno,Universitaria,Universidad,Emprendedor,SI,2020,Sabores y Saberes,41115fd0-156a-439e-bf3c-a4b376da6fdb,2024,Ciénega,"-73,296049","5,408694",Márquez,Sí,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,1971,Femenino,3,Si,No,Ninguno,Universitaria,Talleres,Bailarín,NO,2000,Danza,b7e23ef2-542b-4d96-bf14-b35cb13c4a7d,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Otro,Régimen Especial - Fuerza Pública,Especial
Cedula de Ciudadanía,1965,Masculino,3,Si,No,Mestizos,Tecnológica,"Autodidacta, Talleres, Cursos, Clases particulares",Gestor Cultural,NO,2018,Gestor Cultural,bb445357-d8eb-4be2-aa61-0d45f5cd6ae9,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Otra / No clasificada,Subsidiado
Cedula de Ciudadanía,1972,Masculino,3,Si,No,Mestizos,Secundaria,Autodidacta,Gestor Cultural,NO,2017,Gestor Cultural,e051fbcd-a69d-4b33-905b-99ec71371a02,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1991,Masculino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Interprete,SI,2004,Música,238a3769-0a12-44c8-9fa0-3e1be69d2c11,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,2001,Masculino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres",Interprete,NO,2011,Música,81306581-748f-4fbe-bd5b-a369ed73329b,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,1996,Masculino,3,No,No,Ninguno,Secundaria,Universidad,Artista Creador,SI,2002,Música,4bba9c5a-f671-4a22-b898-93302346bfc2,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1999,Masculino,1,No,No,Ninguno,Secundaria,Universidad,Artista Creador,SI,2014,Música,7cdbf70f-4e86-4052-a057-d5e70780ae53,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,1981,Masculino,2,Si,No,Ninguno,Universitaria,"Talleres, Clases particulares",Bailarín,NO,2015,Danza,54e3a648-1789-438f-beab-809cb6fc5a5e,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Sura,Contributivo
Cedula de Ciudadanía,1989,Femenino,2,No,No,Ninguno,Especialista,"Autodidacta, Talleres, Cursos, Clases particulares",Bailarín,NO,2016,Danza,e96baa0b-d76a-47da-892b-d98e8ec3fb1d,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Sura,Contributivo
Cedula de Ciudadanía,1990,Femenino,1,Si,No,Mestizos,Primaria,Clases particulares,Emprendedor,SI,2001,Sabores y Saberes,35623304-c558-4b07-a03c-5c9c57dededa,2024,Saboyá,"-73,764456","5,697756",Occidente,Sí,Otro,Otra / No clasificada,Contributivo
Cedula de Ciudadanía,1995,Femenino,3,No,No,Ninguno,Tecnológica,"Talleres, Cursos",Bailarín,NO,2011,Danza,92a96867-d3f3-4a52-b408-bd461c205b6b,2024,Boyacá,"-73,361945","5,454578",Márquez,Sí,Sin pensión,Famisanar,Contributivo
Cedula de Ciudadanía,1982,Femenino,2,Si,No,Ninguno,Tecnológica,Clases particulares,Bailarín,NO,2010,Danza,3992ca29-df16-4b4d-bfc4-801081e1aa7a,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,1982,Masculino,1,Si,No,Ninguno,Universitaria,Universidad,Artista Creador,SI,1998,Teatro,1c7f1104-241a-4941-af2e-81c1a7e918db,2024,Miraflores,"-73,14563","5,196515",Lengupá,Sí,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1955,Femenino,3,Si,No,Ninguno,Secundaria,Autodidacta,Empresario Cultural,SI,2000,Sabores y Saberes,0058660b-b839-4c6f-9cca-bc5980667aa4,2024,Sotaquirá,"-73,246585","5,764986",Centro,Sí,Otro,Sanitas,Contributivo
Cedula de Ciudadanía,1979,Femenino,1,Si,No,Ninguno,Doctorado,Universidad,Gestor Cultural,NO,2016,Sabores y Saberes,5ef5e9c4-7cbd-485e-885d-c132230aec50,2024,Chivatá,"-73,282529","5,558949",Centro,No,Colpensiones,Compensar,Contributivo
Cedula de Ciudadanía,1996,Femenino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres",Gestor Cultural,NO,2023,Literatura,f2b941f1-01e3-4c57-bb93-5fd1c7fc2d0c,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1967,Femenino,2,Si,No,Ninguno,Tecnológica,Cursos,Artista Creador,SI,2005,Sabores y Saberes,50b67967-5ad6-416f-9ae5-4712c7c59c3a,2024,Duitama,"-73,03063","5,822964",Tundama,No,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,1975,Masculino,2,Si,No,Ninguno,Tecnológica,"Autodidacta, Talleres, Cursos, Clases particulares",Artista Formador,NO,1999,Danza,f01f6d99-c00f-43eb-9362-7a2e2f785e57,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Famisanar,Contributivo
Cedula de Ciudadanía,1994,Femenino,2,Si,No,Ninguno,Secundaria,Autodidacta,Bailarín,NO,2016,Danza,342ffe63-e012-49f0-a555-e197392a7666,2024,Ciénega,"-73,296049","5,408694",Márquez,Sí,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,2006,Masculino,3,No,No,Ninguno,Universitaria,Cursos,Gestor Cultural,NO,2022,Gestor Cultural,7f60277b-8f28-4787-887f-9558d909380f,2024,Tunja,"-73,355539","5,53988",Centro,No,Sin pensión,Régimen Especial - Fuerza Pública,Especial
Cedula de Ciudadanía,1986,Femenino,3,Si,No,Ninguno,Especialista,"Autodidacta, Talleres, Clases particulares",Artista Creador,SI,2020,Artes plásticas,52c923b2-2920-4309-814c-66e90899e8a4,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1963,Masculino,3,Si,No,Mestizos,Técnica,"Autodidacta, Talleres",Artista Creador,SI,2011,Literatura,10c0351a-01f4-458b-91ac-3e1a95dd48cf,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Colfondos,Nueva EPS,Contributivo
Cedula de Ciudadanía,1996,Masculino,2,Si,No,Ninguno,Universitaria,Universidad,Artista Creador,SI,2020,Literatura,21f70cca-bcc7-4d66-a096-a46bc8c7a37e,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,No,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,1969,Masculino,3,Si,No,ROM,Universitaria,Autodidacta,Artista Formador,SI,2000,Cinematografía,15359cd8-8309-4c5d-9b93-fb0dd4f66b85,2024,Briceño,"-73,92326","5,690879",Occidente,Sí,Otro,No afiliado,Sin afiliación
Cedula de Ciudadanía,2002,Femenino,1,Si,No,Ninguno,Secundaria,Autodidacta,Bailarín,NO,2019,Danza,e8f5631b-81ce-4468-97fa-481990756eab,2024,Busbanzá,"-72,884158","5,831393",Tundama,No,Protección,Nueva EPS,Contributivo
Cedula de Ciudadanía,1970,Femenino,2,No,No,Mestizos,Universitaria,Universidad,Artista Creador,SI,2011,Artesanías,0541f685-94d4-41ee-98e8-178c2544d2fc,2024,Gachantivá,"-73,549092","5,751891",Ricaurte,Sí,Otro,Coosalud,Contributivo
Cedula de Ciudadanía,1982,Masculino,3,Si,No,Ninguno,Técnica,Cursos,Interprete,SI,2012,Música,e13132fa-ad68-4a94-ab9b-aae8f8ed4522,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,2002,Femenino,3,No,Sí,Ninguno,Técnica,"Autodidacta, Universidad",Gestor Cultural,NO,2020,Sabores y Saberes,c557dc26-897a-437f-bfae-7ee8870c2150,2024,Chiquinquirá,"-73,818745","5,61379",Occidente,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1991,Masculino,3,No,Sí,Ninguno,Técnica,"Talleres, Cursos, Clases particulares",Gestor Cultural,SI,2019,Música,7f32ace1-415a-4d91-8e08-4eb38f88fb49,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1962,Masculino,3,Si,No,Ninguno,Secundaria,"Talleres, Cursos",Artista Formador,SI,2024,Danza,5d2760be-acaa-44de-9a7f-2fa93c6d7aab,2024,Pauna,"-73,978449","5,656323",Occidente,Sí,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,1989,Masculino,1,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares",Interprete,SI,2013,Música,e275aed6-0c8e-4d87-955f-c6855616d030,2024,Tibasosa,"-72,999449","5,74723",Sugamuxi,Sí,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,1979,Masculino,4,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres",Artista Creador,SI,2017,Literatura,e471df37-a554-4e95-b8d4-b7b955571e50,2024,Tunja,"-73,355539","5,53988",Centro,No,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,1998,Femenino,3,No,No,Ninguno,Universitaria,Universidad,Artista Formador,NO,2018,Cinematografía,55648a9a-a0fa-474a-bfc6-1a659b3faa09,2024,Chiquinquirá,"-73,818745","5,61379",Occidente,Sí,Porvenir,Otra / No clasificada,Contributivo
Cedula de Ciudadanía,1990,Femenino,2,Si,No,Mestizos,Tecnológica,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Artista Creador,SI,2023,Música,dace4096-1674-4515-beda-063ed6058c26,2024,Villa De Leyva,"-73,524948","5,632455",Ricaurte,Sí,Otro,Nueva EPS,Contributivo
Cedula de Ciudadanía,1985,Masculino,5,Si,No,Ninguno,Doctorado,Universidad,Académico/investigador/escritor,SI,2007,Literatura,a0b5b487-d3da-484b-80f7-e870985ddc7c,2024,Tunja,"-73,355539","5,53988",Centro,No,Colpensiones,Unisalud,Contributivo
Cedula de Ciudadanía,1974,Masculino,2,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Interprete,NO,2000,Música,7f2469c8-27b8-4dcc-a4c7-4fb1b929542b,2024,Villa De Leyva,"-73,524948","5,632455",Ricaurte,Sí,Colfondos,Sanitas,Contributivo
Cedula de Ciudadanía,1997,Femenino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares",Artista Creador,SI,2021,Artes plásticas,99610056-9229-4453-9004-00fa15cf2e5b,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1988,Femenino,2,Si,No,Ninguno,Universitaria,"Cursos, Universidad",Artista Creador,SI,2012,Cinematografía,2d3fc802-dd8a-4910-b575-41ecf4572775,2024,Villa De Leyva,"-73,524948","5,632455",Ricaurte,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1988,Femenino,1,Si,No,Ninguno,Secundaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Interprete,NO,2008,Música,a270ec67-3275-4e1d-9987-5ba737f6748a,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1959,Masculino,3,Si,No,Ninguno,Universitaria,Autodidacta,Emprendedor,NO,2017,Artesanías,f30155d0-8126-4f60-bfc7-46afe41a8a8c,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Colfondos,Compensar,Contributivo
Cedula de Ciudadanía,1994,Femenino,2,No,No,Mestizos,Especialista,Autodidacta,Productor,NO,2019,Cinematografía,cca08965-f4c0-46bf-bf97-af4924609ba0,2024,Nobsa,"-72,937042","5,768046",Sugamuxi,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1990,Femenino,2,No,No,Mestizos,Magister,"Autodidacta, Talleres, Cursos",Artista Creador,SI,2017,Cinematografía,61f61d0a-c8bf-43c4-8b70-652619454530,2024,Nobsa,"-72,937042","5,768046",Sugamuxi,Sí,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1998,Femenino,2,No,No,Ninguno,Tecnológica,Talleres,Gestor Cultural,SI,2018,Cinematografía,0358b058-e492-47bd-9225-815c3795efac,2024,Paipa,"-73,11782","5,779894",Tundama,Sí,Protección,Famisanar,Contributivo
Cedula de Ciudadanía,1969,Masculino,4,Si,No,Ninguno,Especialista,"Talleres, Cursos, Universidad",Artista Creador,SI,1990,Cinematografía,c84db59c-96b8-479c-9f05-e40dc5c67083,2024,Villa De Leyva,"-73,524948","5,632455",Ricaurte,Sí,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1991,Masculino,3,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Emprendedor,SI,2018,Cinematografía,30488f40-1728-4824-b4f4-80870a1ecb54,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Porvenir,Compensar,Contributivo
Cedula de Ciudadanía,1995,Femenino,3,No,No,Ninguno,Especialista,"Autodidacta, Cursos, Clases particulares, Universidad",Artista Creador,SI,2018,Cinematografía,43948321-569d-48a4-893c-fd802c4a437d,2024,Duitama,"-73,03063","5,822964",Tundama,Sí,Porvenir,Compensar,Contributivo
Cedula de Ciudadanía,1996,Masculino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Universidad",Artista creador y productor audiovisual,SI,2018,Artes plásticas,dc5775b4-5f43-464b-aba1-6155a8218277,2024,Tunja,"-73,355539","5,53988",Centro,No,Colpensiones,Cajacopi,Contributivo
Cedula de Ciudadanía,2024,Femenino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Universidad",Artista Creador,SI,2020,Artes plásticas,8f391813-9478-4023-ab2f-bdee4fe05ab2,2024,Tunja,"-73,355539","5,53988",Centro,No,Sin pensión,Nueva EPS,Contributivo
Cedula de Ciudadanía,1991,Masculino,3,Si,No,Ninguno,Universitaria,"Autodidacta, Talleres, Clases particulares",Artista Creador,NO,2012,Narración Oral,ce0cb593-599f-4c7f-b3dd-e12d344324bf,2024,Tunja,"-73,355539","5,53988",Centro,No,Fomag,Régimen Especial - Magisterio,Contributivo
Cedula de Ciudadanía,1996,Femenino,2,No,No,Ninguno,Especialista,"Autodidacta, Talleres",Gestor Cultural,NO,2020,Sabores y Saberes,45b04091-e28c-45f0-85b1-ee20ba5dceb8,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1998,Femenino,2,Si,No,Ninguno,Magister,Universidad,Gestor Cultural,SI,2015,Artes plásticas,2b7b3cf3-e59d-42da-924c-b81d912e8764,2024,Tunja,"-73,355539","5,53988",Centro,No,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1987,Femenino,2,Si,No,Ninguno,Universitaria,Autodidacta,Artista Creador,SI,2013,Artes plásticas,ee771115-5ca3-4af1-82ef-229827a1926e,2024,Tuta,"-73,230285","5,689082",Centro,No,Colpensiones,Nueva EPS,Contributivo
Cedula de Ciudadanía,1996,Femenino,2,No,No,Afrocolombianos,Universitaria,Universidad,"Artista creadora, docente comunitaria y gestora cultural",NO,2020,Gestor Cultural,87b11b7d-054b-46b6-8e2b-1e1b73d58e25,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Protección,Compensar,Contributivo
Cedula de Ciudadanía,2024,Femenino,2,No,No,Ninguno,Especialista,Universidad,Artista Formador,NO,2007,Música,eef43b43-9456-43ad-9986-84f7547663e0,2024,Sogamoso,"-72,924355","5,723976",Sugamuxi,Sí,Porvenir,Nueva EPS,Contributivo
Cedula de Ciudadanía,1985,Masculino,3,Si,No,Ninguno,Doctorado,Universidad,Artista Creador,SI,2001,Artes plásticas,e9e7874a-feaa-411e-a5cd-e617a934a2f5,2024,Tunja,"-73,355539","5,53988",Centro,No,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1988,Masculino,2,Si,No,Ninguno,Secundaria,"Talleres, Cursos, Clases particulares",Gestor Cultural,SI,2006,Danza,26221768-f068-4c8c-a705-0f79ef6cc650,2024,Paipa,"-73,11782","5,779894",Tundama,Sí,Positiva,Famisanar,Contributivo
Cedula de Ciudadanía,1993,Masculino,2,No,No,Ninguno,Universitaria,"Autodidacta, Talleres, Cursos, Clases particulares, Universidad",Artista Creador,SI,2017,Teatro,4263ffd6-c66a-40d1-ad43-827309928cc0,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Salud Total,Contributivo
Cedula de Ciudadanía,2006,Masculino,4,No,No,Ninguno,Secundaria,Autodidacta,Artista Creador,NO,2022,Literatura,b3660b49-b618-47de-96ea-343ede9af9fd,2024,Tunja,"-73,355539","5,53988",Centro,No,Otro,Otra / No clasificada,Contributivo
Cedula de Ciudadanía,2003,Femenino,2,No,No,Ninguno,Universitaria,"Talleres, Cursos, Clases particulares",Bailarín,SI,2020,Danza,eb0b15e9-7a30-4bb8-ad33-a7ddabf22e42,2024,Paipa,"-73,11782","5,779894",Tundama,Sí,Positiva,Sanitas,Contributivo
Cedula de Ciudadanía,1960,Masculino,4,No,No,Ninguno,Secundaria,Talleres,Gestor Cultural,SI,1975,Música,44621309-d0d2-4496-bb68-7dcaa2f58ff8,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Colpensiones,Sanitas,Contributivo
Cedula de Ciudadanía,1958,Masculino,3,Si,No,Ninguno,Universitaria,Autodidacta,Interprete,SI,1972,Música,e2e34d14-b0dc-4ecd-a17d-d28ed655948b,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Sin pensión,Sanitas,Contributivo
Cedula de Ciudadanía,2005,Masculino,3,No,No,Ninguno,Universitaria,"Autodidacta, Universidad",Artista Creador,SI,2019,Artes plásticas,6a73fe82-7e35-4398-8a3b-e96175b2e414,2024,Boyacá,"-73,361945","5,454578",Márquez,No,Otro,Compensar,Contributivo
Cedula de Ciudadanía,1962,Masculino,3,Si,No,Ninguno,Secundaria,Autodidacta,Artista Creador,SI,1975,Música,abbb817d-4e57-4e5e-a708-a3f7e4d94229,2024,Tunja,"-73,355539","5,53988",Centro,Sí,Porvenir,Sanitas,Contributivo
Cedula de Ciudadanía,1970,Masculino,2,Si,No,Mestizos,Técnica,Autodidacta,Emprendedor,SI,1979,Sabores y Saberes,a3de8355-80d5-4f05-a98e-0dce29f2750d,2024,Tunja,"-73,355539","5,53988",Centro,No,Colpensiones,Nueva EPS,Contributivo
